"","DP","LoF","MSE","df","label","DP.1","LoF(DP)","MSE(D)","weighted_1","weighted_2","weighted_3","weighted_4","weighted_5","weighted_6","weighted_7","weighted_8","weighted_9","weighted_10","weighted_11"
"78",0.176325612843783,0.0875936891253284,0.0651975027880231,8,38,0.693860970475729,0.754804960767891,0.919041616026123,0.7236917179285,0.798553133863657,0.832884848540695,0.783695694537832,0.760201479413831,0.776370959578624,0.815538353451099,0.7620088793141,0.713608292411414,0.836849969750304,0.733917624231248
"79",0.176803340460693,0.087307141746113,0.065158252495683,8,34,0.691986138546488,0.757282276815595,0.919595232041288,0.723898362011765,0.797713704060556,0.834501750189292,0.784002232873048,0.759910286628477,0.77723513177029,0.815900411930597,0.760788315011652,0.713100697043876,0.836431292502523,0.73485952362079
"80",0.176410976096544,0.0873466979426677,0.0652566807712019,8,18,0.693525219091578,0.756939330747859,0.918208183668684,0.724538829322447,0.797997826908385,0.83368332598978,0.784069986465286,0.760381753667234,0.777197491657223,0.815645439188866,0.761532703467848,0.714049845358252,0.836209041122802,0.735181890463909
"81",0.176974039752887,0.0871046809640276,0.0651719250707096,8,114,0.691318687296445,0.759042457328589,0.919402307944131,0.724389560390449,0.797245255003288,0.835383377315763,0.784301992652566,0.759944826809949,0.77790937611733,0.816091559614247,0.760245854965319,0.713193791802117,0.83604532990746,0.73576108097736
"82",0.176711095421156,0.0873342163483046,0.065252382104996,8,33,0.692347362546358,0.757047510680982,0.918268672962128,0.723975032264417,0.797346156844236,0.833770359872734,0.783680394587649,0.759775433682358,0.776935597839343,0.815354887233259,0.760686923984845,0.713275116429972,0.835772081507397,0.734835458673571
"83",0.176767921231338,0.0873152647188044,0.0652543558879488,8,17,0.692124792752413,0.757211826553844,0.918240897604788,0.723937206201792,0.797205927569222,0.833848227971831,0.783645196058525,0.759688773098544,0.776951579285506,0.815321255722084,0.760516221182162,0.713173833518427,0.83566566136303,0.734863022017638
"84",0.176852043942441,0.0873022536556004,0.065299046497571,8,36,0.691795571711538,0.757324677374087,0.917612454347266,0.723818940174449,0.796743517366031,0.833624949208568,0.783381050233576,0.759406378911017,0.7767840930652,0.814975627977005,0.760101550223437,0.712983076215296,0.83515187184948,0.734819486791099
"85",0.177749281145309,0.0862272605259371,0.0651745324567231,8,45,0.688303547891696,0.766766225442946,0.919365526142588,0.72647636807807,0.795488877014166,0.839606118535781,0.785797059361759,0.760199888331848,0.780995520864237,0.817249856756336,0.758023629155981,0.713522485418807,0.834805841287363,0.739665426333588
"86",0.177325406404977,0.0870938510774151,0.0652908353380254,8,124,0.689948853511163,0.759136842220809,0.917727855876817,0.723716514906446,0.795729402496519,0.834674203823504,0.783339981613285,0.75886923114814,0.777217798222261,0.814969205238907,0.758780048422962,0.712280882117071,0.834478032617583,0.735335746189865
"87",0.177386788024296,0.0870312754103976,0.0652934334772913,8,113,0.689710108684972,0.759682663180407,0.917691337889468,0.723851374377536,0.795575887263435,0.834957603441912,0.783426900265222,0.758866720457068,0.777422156102077,0.815028917392291,0.758594934344514,0.712287187885787,0.834359634818697,0.735603308748919
"88",0.177525565300524,0.0870526891819691,0.0652930337564255,8,144,0.689170940762264,0.759495791629751,0.917696955952453,0.723479391014323,0.795267297497148,0.834857458514518,0.783160076149319,0.758524554702643,0.777175762405036,0.814821965111507,0.758201085140913,0.711857549434874,0.834145567532228,0.735290971681044
"89",0.177329555554051,0.0866281057053972,0.0653333541438096,8,115,0.689932710118497,0.763218248227712,0.91713060057012,0.72565090395564,0.795461124621403,0.836642582207693,0.784564924879305,0.759754621008053,0.779172924367109,0.815792038052031,0.758603575150488,0.713543967649393,0.834109436748204,0.737963262651212
